year,cycle,chamber,state,district,special,runoff,candidate,party,party_raw,candidate_key,surname_key,n_party_lines,fusion,votes,totalvotes,share,writein,votes_unreliable,won,n_candidates,uncontested,margin_D,two_party_D,race_margin
2000,2000,senate,TN,,False,False,CHARLES F. JOHNSON,OTHER,OTHER,charles f johnson,johnson c,1,False,10004.0,1928613.0,0.5187147447414282,False,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TN,,False,False,DAVID JARROD OWNBY,OTHER,OTHER,david jarrod ownby,ownby d,1,False,4388.0,1928613.0,0.2275210215839051,False,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TN,,False,False,JEFF CLARK,DEMOCRAT,DEMOCRAT,jeff clark,clark j,1,False,621152.0,1928613.0,32.20718723766769,False,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TN,,False,False,JOEL KINSTLE,OTHER,OTHER,joel kinstle,kinstle j,1,False,3135.0,1928613.0,0.1625520516557754,False,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TN,,False,False,ROBERT WATSON,OTHER,OTHER,robert watson,watson r,1,False,8416.0,1928613.0,0.4363757788628408,False,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TN,,False,False,TOM BURRELL,OTHER,OTHER,tom burrell,burrell t,1,False,25815.0,1928613.0,1.3385267028688492,False,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TN,,False,False,,OTHER,OTHER,,,1,False,259.0,1928613.0,0.013429340152741893,True,False,False,8,False,-33.8001359909112,33.0999320045444,32.88850588479907
2000,2000,senate,TX,,False,False,DOUGLAS S. SANDAGE,OTHER,OTHER,douglas s sandage,sandage d,1,False,91329.0,6267964.0,1.4570760138379864,False,False,False,4,False,-33.64904001947583,33.17547999026209,32.768694906352366
2000,2000,senate,TX,,False,False,GENE KELLY,DEMOCRAT,DEMOCRAT,gene kelly,kelly g,1,False,2025024.0,6267964.0,32.30752442100816,False,False,False,4,False,-33.64904001947583,33.17547999026209,32.768694906352366
2000,2000,senate,TX,,False,False,KAY BAILEY HUTCHISON,REPUBLICAN,REPUBLICAN,kay bailey hutchison,hutchison k,1,False,4078954.0,6267964.0,65.07621932736053,False,False,True,4,False,-33.64904001947583,33.17547999026209,32.768694906352366
2000,2000,senate,TX,,False,False,MARY J. RUWART,OTHER,LIBERTARIAN,mary j ruwart,ruwart m,1,False,72657.0,6267964.0,1.159180237793325,False,False,False,4,False,-33.64904001947583,33.17547999026209,32.768694906352366
2000,2000,senate,UT,,False,False,CARLTON EDWARD BOWEN,OTHER,OTHER,carlton edward bowen,bowen c,1,False,11938.0,769704.0,1.5509858335152213,False,False,False,4,False,-35.08747986277249,32.45626006861376,34.06946046792014
2000,2000,senate,UT,,False,False,JIM DEXTER,OTHER,LIBERTARIAN,jim dexter,dexter j,1,False,10394.0,769704.0,1.3503892405392204,False,False,False,4,False,-35.08747986277249,32.45626006861376,34.06946046792014
2000,2000,senate,UT,,False,False,ORRIN G. HATCH,REPUBLICAN,REPUBLICAN,orrin g hatch,hatch o,1,False,504803.0,769704.0,65.58404269693284,False,False,True,4,False,-35.08747986277249,32.45626006861376,34.06946046792014
2000,2000,senate,UT,,False,False,SCOTT N. HOWELL,DEMOCRAT,DEMOCRAT,scott n howell,howell s,1,False,242569.0,769704.0,31.51458222901271,False,False,False,4,False,-35.08747986277249,32.45626006861376,34.06946046792014
2000,2000,senate,VT,,False,False,BILLY GREER,OTHER,OTHER,billy greer,greer b,1,False,4889.0,288500.0,1.694627383015598,False,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,CHARLES W. RUSSELL,OTHER,OTHER,charles w russell,russell c,1,False,10079.0,288500.0,3.493587521663778,False,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,ED FLANAGAN,DEMOCRAT,DEMOCRAT,ed flanagan,flanagan e,1,False,73352.0,288500.0,25.42530329289428,False,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,HUGH DOUGLAS,OTHER,LIBERTARIAN,hugh douglas,douglas h,1,False,3843.0,288500.0,1.3320623916811092,False,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,JAMES M. JEFFORDS,REPUBLICAN,REPUBLICAN,james m jeffords,jeffords j,1,False,189133.0,288500.0,65.55736568457539,False,False,True,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,JERRY LEVY,OTHER,OTHER,jerry levy,levy j,1,False,1477.0,288500.0,0.5119584055459272,False,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,RICK HUBBARD,OTHER,OTHER,rick hubbard,hubbard r,1,False,5366.0,288500.0,1.8599653379549392,False,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VT,,False,False,,OTHER,OTHER,,,1,False,361.0,288500.0,0.12512998266897746,True,False,False,8,False,-44.10956816579995,27.945215917100025,40.13206239168111
2000,2000,senate,VA,,False,False,CHARLES S. ROBB,DEMOCRAT,DEMOCRAT,charles s robb,robb c,1,False,1296093.0,2718301.0,47.680260574527985,False,False,False,3,False,-4.578117931069263,47.71094103446537,4.57517397815768
2000,2000,senate,VA,,False,False,GEORGE F. ALLEN,REPUBLICAN,REPUBLICAN,george f allen,allen g,1,False,1420460.0,2718301.0,52.255434552685664,False,False,True,3,False,-4.578117931069263,47.71094103446537,4.57517397815768
2000,2000,senate,VA,,False,False,,OTHER,OTHER,,,1,False,1748.0,2718301.0,0.06430487278634706,True,False,False,3,False,-4.578117931069263,47.71094103446537,4.57517397815768
2000,2000,senate,WA,,False,False,JEFF JARED,OTHER,LIBERTARIAN,jeff jared,jared j,1,False,64734.0,2461379.0,2.629989123982938,False,False,False,3,False,0.09300501325811708,50.04650250662906,0.0905589915246697
2000,2000,senate,WA,,False,False,MARIA CANTWELL,DEMOCRAT,DEMOCRAT,maria cantwell,cantwell m,1,False,1199437.0,2461379.0,48.73028493377087,False,False,True,3,False,0.09300501325811708,50.04650250662906,0.0905589915246697
2000,2000,senate,WA,,False,False,SLADE GORTON,REPUBLICAN,REPUBLICAN,slade gorton,gorton s,1,False,1197208.0,2461379.0,48.639725942246194,False,False,False,3,False,0.09300501325811708,50.04650250662906,0.0905589915246697
2000,2000,senate,WV,,False,False,DAVID T. GALLAHER,REPUBLICAN,REPUBLICAN,david t gallaher,gallaher d,1,False,121635.0,603477.0,20.155697731645116,False,False,False,3,False,58.827113480578824,79.41355674028941,57.59622984803066
2000,2000,senate,WV,,False,False,JOE WHELAN,OTHER,LIBERTARIAN,joe whelan,whelan j,1,False,12627.0,603477.0,2.092374688679105,False,False,False,3,False,58.827113480578824,79.41355674028941,57.59622984803066
2000,2000,senate,WV,,False,False,ROBERT C. BYRD,DEMOCRAT,DEMOCRAT,robert c byrd,byrd r,1,False,469215.0,603477.0,77.75192757967578,False,False,True,3,False,58.827113480578824,79.41355674028941,57.59622984803066
2000,2000,senate,WI,,False,False,EUGENE A. HEM,OTHER,OTHER,eugene a hem,hem e,1,False,9555.0,2540083.0,0.37616881023179166,False,False,False,6,False,24.860162732799196,62.4300813663996,24.506836981311242
2000,2000,senate,WI,,False,False,HERB KOHL,DEMOCRAT,DEMOCRAT,herb kohl,kohl h,1,False,1563238.0,2540083.0,61.5427921056123,False,False,True,6,False,24.860162732799196,62.4300813663996,24.506836981311242
2000,2000,senate,WI,,False,False,JOHN GILLESPIE,REPUBLICAN,REPUBLICAN,john gillespie,gillespie j,1,False,940744.0,2540083.0,37.035955124301054,False,False,False,6,False,24.860162732799196,62.4300813663996,24.506836981311242
2000,2000,senate,WI,,False,False,ROBERT R. RAYMOND,OTHER,OTHER,robert r raymond,raymond r,1,False,4296.0,2540083.0,0.16912833163325766,False,False,False,6,False,24.860162732799196,62.4300813663996,24.506836981311242
2000,2000,senate,WI,,False,False,SCATTER,OTHER,OTHER,scatter,scatter,1,False,902.0,2540083.0,0.03551065063621937,False,False,False,6,False,24.860162732799196,62.4300813663996,24.506836981311242
2000,2000,senate,WI,,False,False,TIM PETERSON,OTHER,LIBERTARIAN,tim peterson,peterson t,1,False,21348.0,2540083.0,0.8404449775853781,False,False,False,6,False,24.860162732799196,62.4300813663996,24.506836981311242
2000,2000,senate,WY,,False,False,CRAIG THOMAS,REPUBLICAN,REPUBLICAN,craig thomas,thomas c,1,False,157622.0,213659.0,73.772693872011,False,False,True,3,False,-53.9961604033042,23.0019197983479,51.73430559910886
2000,2000,senate,WY,,False,False,MARGARET DAWSON,OTHER,LIBERTARIAN,margaret dawson,dawson m,1,False,8950.0,213659.0,4.188917855086844,False,False,False,3,False,-53.9961604033042,23.0019197983479,51.73430559910886
2000,2000,senate,WY,,False,False,MEL LOGAN,DEMOCRAT,DEMOCRAT,mel logan,logan m,1,False,47087.0,213659.0,22.038388272902147,False,False,False,3,False,-53.9961604033042,23.0019197983479,51.73430559910886
2002,2002,senate,AL,,False,False,JEFF ALLEN,OTHER,LIBERTARIAN,jeff allen,allen j,1,False,20234.0,1353023.0,1.4954660785515101,False,False,False,4,False,-19.05329496882696,40.47335251558652,18.749348680695007
2002,2002,senate,AL,,False,False,JEFF SESSIONS,REPUBLICAN,REPUBLICAN,jeff sessions,sessions j,1,False,792561.0,1353023.0,58.57705301388077,False,False,True,4,False,-19.05329496882696,40.47335251558652,18.749348680695007
2002,2002,senate,AL,,False,False,SUSAN PARKER,DEMOCRAT,DEMOCRAT,susan parker,parker s,1,False,538878.0,1353023.0,39.827704333185764,False,False,False,4,False,-19.05329496882696,40.47335251558652,18.749348680695007
2002,2002,senate,AL,,False,False,,OTHER,OTHER,,,1,False,1350.0,1353023.0,0.09977657438195803,True,False,False,4,False,-19.05329496882696,40.47335251558652,18.749348680695007
2002,2002,senate,AK,,False,False,FRANK VONDERSAAR,DEMOCRAT,DEMOCRAT,frank vondersaar,vondersaar f,1,False,24133.0,229548.0,10.513269555822747,False,False,False,6,False,-76.29033604983029,11.85483197508486,67.65687350793733
2002,2002,senate,AK,,False,False,JIM DORE,OTHER,OTHER,jim dore,dore j,1,False,6724.0,229548.0,2.929234844128461,False,False,False,6,False,-76.29033604983029,11.85483197508486,67.65687350793733
2002,2002,senate,AK,,False,False,JIM SYKES,OTHER,OTHER,jim sykes,sykes j,1,False,16608.0,229548.0,7.235088086151916,False,False,False,6,False,-76.29033604983029,11.85483197508486,67.65687350793733
2002,2002,senate,AK,,False,False,LEONARD KARPINSKI,OTHER,LIBERTARIAN,leonard karpinski,karpinski l,1,False,2354.0,229548.0,1.025493578685068,False,False,False,6,False,-76.29033604983029,11.85483197508486,67.65687350793733
2002,2002,senate,AK,,False,False,TED STEVENS,REPUBLICAN,REPUBLICAN,ted stevens,stevens t,1,False,179438.0,229548.0,78.17014306376008,False,False,True,6,False,-76.29033604983029,11.85483197508486,67.65687350793733
2002,2002,senate,AK,,False,False,,OTHER,OTHER,,,1,False,291.0,229548.0,0.12677087145172253,True,False,False,6,False,-76.29033604983029,11.85483197508486,67.65687350793733
2002,2002,senate,AR,,False,False,MARK PRYOR,DEMOCRAT,DEMOCRAT,mark pryor,pryor m,1,False,433386.0,804121.0,53.89562018651422,False,False,True,2,False,7.791240373028438,53.89562018651422,7.791240373028438
2002,2002,senate,AR,,False,False,TIM HUTCHINSON,REPUBLICAN,REPUBLICAN,tim hutchinson,hutchinson t,1,False,370735.0,804121.0,46.10437981348578,False,False,False,2,False,7.791240373028438,53.89562018651422,7.791240373028438
2002,2002,senate,CO,,False,False,"DOULGAS ""DAYHORSE"" CAMPBELL",OTHER,OTHER,doulgas campbell,campbell d,1,False,21547.0,1416082.0,1.521592676130337,False,False,False,6,False,-5.107015035617994,47.446492482191005,4.926480246200432
2002,2002,senate,CO,,False,False,JOHN HECKMAN,OTHER,OTHER,john heckman,heckman j,1,False,7140.0,1416082.0,0.5042080896445262,False,False,False,6,False,-5.107015035617994,47.446492482191005,4.926480246200432
2002,2002,senate,CO,,False,False,RICK STANLEY,OTHER,LIBERTARIAN,rick stanley,stanley r,1,False,20776.0,1416082.0,1.4671466765342684,False,False,False,6,False,-5.107015035617994,47.446492482191005,4.926480246200432
2002,2002,senate,CO,,False,False,TOM STRICKLAND,DEMOCRAT,DEMOCRAT,tom strickland,strickland t,1,False,648130.0,1416082.0,45.76924217665361,False,False,False,6,False,-5.107015035617994,47.446492482191005,4.926480246200432
2002,2002,senate,CO,,False,False,WAYNE ALLARD,REPUBLICAN,REPUBLICAN,wayne allard,allard w,1,False,717893.0,1416082.0,50.69572242285405,False,False,True,6,False,-5.107015035617994,47.446492482191005,4.926480246200432
2002,2002,senate,CO,,False,False,,OTHER,OTHER,,,1,False,596.0,1416082.0,0.04208795818321255,True,False,False,6,False,-5.107015035617994,47.446492482191005,4.926480246200432
2002,2002,senate,DE,,False,False,JOSEPH R. BIDEN JR.,DEMOCRAT,DEMOCRAT,joseph r biden,biden j,1,False,135253.0,232314.0,58.21990926074193,False,False,True,5,False,17.587786790467995,58.793893395233994,17.416083404357895
2002,2002,senate,DE,,False,False,MAURICE BARROS,OTHER,OTHER,maurice barros,barros m,1,False,996.0,232314.0,0.42873008083886466,False,False,False,5,False,17.587786790467995,58.793893395233994,17.416083404357895
2002,2002,senate,DE,,False,False,RAYMOND J. CLATWORTHY,REPUBLICAN,REPUBLICAN,raymond j clatworthy,clatworthy r,1,False,94793.0,232314.0,40.80382585638403,False,False,False,5,False,17.587786790467995,58.793893395233994,17.416083404357895
2002,2002,senate,DE,,False,False,RAYMOND T. BURANELLO,OTHER,LIBERTARIAN,raymond t buranello,buranello r,1,False,922.0,232314.0,0.3968766410978245,False,False,False,5,False,17.587786790467995,58.793893395233994,17.416083404357895
2002,2002,senate,DE,,False,False,ROBERT E. MATTSON,OTHER,OTHER,robert e mattson,mattson r,1,False,350.0,232314.0,0.15065816093735204,False,False,False,5,False,17.587786790467995,58.793893395233994,17.416083404357895
2002,2002,senate,GA,,False,False,"CLAUDE ""SANDY"" THOMAS",OTHER,LIBERTARIAN,claude thomas,thomas c,1,False,27830.0,2031604.0,1.3698535738263953,False,False,False,3,False,-6.933416642795046,46.533291678602474,6.838438987125444
2002,2002,senate,GA,,False,False,MAX CLELAND,DEMOCRAT,DEMOCRAT,max cleland,cleland m,1,False,932422.0,2031604.0,45.895853719524084,False,False,False,3,False,-6.933416642795046,46.533291678602474,6.838438987125444
2002,2002,senate,GA,,False,False,SAXBY CHAMBLISS,REPUBLICAN,REPUBLICAN,saxby chambliss,chambliss s,1,False,1071352.0,2031604.0,52.734292706649526,False,False,True,3,False,-6.933416642795046,46.533291678602474,6.838438987125444
2002,2002,senate,ID,,False,False,ALAN BLINKEN,DEMOCRAT,DEMOCRAT,alan blinken,blinken a,1,False,132975.0,408544.0,32.54851374637738,False,False,False,3,False,-33.37758961897843,33.31120519051078,32.613378240777
2002,2002,senate,ID,,False,False,DONOVAN BRAMWELL,OTHER,LIBERTARIAN,donovan bramwell,bramwell d,1,False,9354.0,408544.0,2.2895942664682383,False,False,False,3,False,-33.37758961897843,33.31120519051078,32.613378240777
2002,2002,senate,ID,,False,False,LARRY E. CRAIG,REPUBLICAN,REPUBLICAN,larry e craig,craig l,1,False,266215.0,408544.0,65.16189198715438,False,False,True,3,False,-33.37758961897843,33.31120519051078,32.613378240777
2002,2002,senate,IL,,False,False,JIM DURKIN,REPUBLICAN,REPUBLICAN,jim durkin,durkin j,1,False,1325703.0,3486851.0,38.02006452240145,False,False,False,3,False,22.687564751277822,61.34378237563891,22.31420270037349
2002,2002,senate,IL,,False,False,RICHARD J. DURBIN,DEMOCRAT,DEMOCRAT,richard j durbin,durbin r,1,False,2103766.0,3486851.0,60.33426722277493,False,False,True,3,False,22.687564751277822,61.34378237563891,22.31420270037349
2002,2002,senate,IL,,False,False,STEVEN BURGAUER,OTHER,LIBERTARIAN,steven burgauer,burgauer s,1,False,57382.0,3486851.0,1.6456682548236217,False,False,False,3,False,22.687564751277822,61.34378237563891,22.31420270037349
2002,2002,senate,IA,,False,False,GREG GANSKE,REPUBLICAN,REPUBLICAN,greg ganske,ganske g,1,False,447892.0,1023075.0,43.778999584585684,False,False,False,5,False,10.615564225630383,55.30778211281519,10.39865112528407
2002,2002,senate,IA,,False,False,RICHARD J. MOORE,OTHER,LIBERTARIAN,richard j moore,moore r,1,False,8864.0,1023075.0,0.8664076436233903,False,False,False,5,False,10.615564225630383,55.30778211281519,10.39865112528407
2002,2002,senate,IA,,False,False,TIMOTHY A. HARTHAN,OTHER,OTHER,timothy a harthan,harthan t,1,False,11340.0,1023075.0,1.1084231361337145,False,False,False,5,False,10.615564225630383,55.30778211281519,10.39865112528407
2002,2002,senate,IA,,False,False,TOM HARKIN,DEMOCRAT,DEMOCRAT,tom harkin,harkin t,1,False,554278.0,1023075.0,54.17765070986975,False,False,True,5,False,10.615564225630383,55.30778211281519,10.39865112528407
2002,2002,senate,IA,,False,False,,OTHER,OTHER,,,1,False,701.0,1023075.0,0.06851892578745448,True,False,False,5,False,10.615564225630383,55.30778211281519,10.39865112528407
2002,2002,senate,KS,,False,False,GEORGE COOK,OTHER,OTHER,george cook,cook g,1,False,65050.0,776850.0,8.373559889296518,False,False,False,3,True,,,73.41829181952758
2002,2002,senate,KS,,False,False,PAT ROBERTS,REPUBLICAN,REPUBLICAN,pat roberts,roberts p,1,False,641075.0,776850.0,82.52236596511553,False,False,True,3,True,,,73.41829181952758
2002,2002,senate,KS,,False,False,STEVEN A. ROSILE,OTHER,LIBERTARIAN,steven a rosile,rosile s,1,False,70725.0,776850.0,9.104074145587951,False,False,False,3,True,,,73.41829181952758
2002,2002,senate,KY,,False,False,LOIS COMBS WEINBERG,DEMOCRAT,DEMOCRAT,lois combs weinberg,weinberg l,1,False,399634.0,1131313.0,35.32479517162801,False,False,False,2,False,-29.350409656743977,35.32479517162801,29.350409656743977
2002,2002,senate,KY,,False,False,MITCH MCCONNELL,REPUBLICAN,REPUBLICAN,mitch mcconnell,mcconnell m,1,False,731679.0,1131313.0,64.67520482837199,False,False,True,2,False,-29.350409656743977,35.32479517162801,29.350409656743977
2002,2002,senate,LA,,False,False,"TONY"" PERKINS",REPUBLICAN,REPUBLICAN,tony perkins,perkins t,1,False,119776.0,2481629.0,4.826507104808979,False,False,False,9,False,12.841427666330409,56.4207138331652,11.11580336948029
2002,2002,senate,LA,,False,False,ERNEST EDWARD SKILLMAN JR.,REPUBLICAN,REPUBLICAN,ernest edward skillman,skillman e,1,False,1668.0,2481629.0,0.06721391473100935,False,False,False,9,False,12.841427666330409,56.4207138331652,11.11580336948029
2002,2002,senate,LA,,False,False,GARY D. ROBBINS,OTHER,OTHER,gary d robbins,robbins g,1,False,2423.0,2481629.0,0.09763747925253936,False,False,False,9,False,12.841427666330409,56.4207138331652,11.11580336948029
2002,2002,senate,LA,,False,False,JAMES LEMANN,OTHER,OTHER,james lemann,lemann j,1,False,3866.0,2481629.0,0.15578476879501327,False,False,False,9,False,12.841427666330409,56.4207138331652,11.11580336948029
2002,2002,senate,LA,,False,False,JOHN COOKSEY,REPUBLICAN,REPUBLICAN,john cooksey,cooksey j,1,False,171752.0,2481629.0,6.920937819472613,False,False,False,9,False,12.841427666330409,56.4207138331652,11.11580336948029
